"variable name","field length"
"NCESSCH","12"
"STID00","14"
"SEASCH00","20"
"LEANM00","60"
"SCHNAM00","50"
"PHONE00","10"
"MSTREE00","30"
"MCITY00","30"
"MSTATE00","2"
"MZIP00","5"
"MZIP400","4"
"LSTREE00","30"
"LCITY00","30"
"LSTATE00","2"
"LZIP00","5"
"LZIP400","4"
"TYPE00","1"
"STATUS00","1"
"LOCALE00","1"
"LATCOD00","10"
"LONCOD00","10"
"FTE00","5*"
"GSLO00","2"
"GSHI00","2"
"LEVEL00","1"
"TITLEI00","1"
"STITLI00","1"
"MAGNET00","1"
"CHARTR00","1"
"FRELCH00","4"
"REDLCH00","4"
"TOTFRL00","4"
"MIGRNT00","4"
"PK00","4"
"AMPKM00","4"
"AMPKF00","4"
"AMPKU00","4"
"ASPKM00","4"
"ASPKF00","4"
"ASPKU00","4"
"HIPKM00","4"
"HIPKF00","4"
"HIPKU00","4"
"BLPKM00","4"
"BLPKF00","4"
"BLPKU00","4"
"WHPKM00","4"
"WHPKF00","4"
"WHPKU00","4"
"KG00","4"
"AMKGM00","4"
"AMKGF00","4"
"AMKGU00","4"
"ASKGM00","4"
"ASKGF00","4"
"ASKGU00","4"
"HIKGM00","4"
"HIKGF00","4"
"HIKGU00","4"
"BLKGM00","4"
"BLKGF00","4"
"BLKGU00","4"
"WHKGM00","4"
"WHKGF00","4"
"WHKGU00","4"
"G0100","4"
"AM01M00","4"
"AM01F00","4"
"AM01U00","4"
"AS01M00","4"
"AS01F00","4"
"AS01U00","4"
"HI01M00","4"
"HI01F00","4"
"HI01U00","4"
"BL01M00","4"
"BL01F00","4"
"BL01U00","4"
"WH01M00","4"
"WH01F00","4"
"WH01U00","4"
"G0200","4"
"AM02M00","4"
"AM02F00","4"
"AM02U00","4"
"AS02M00","4"
"AS02F00","4"
"AS02U00","4"
"HI02M00","4"
"HI02F00","4"
"HI02U00","4"
"BL02M00","4"
"BL02F00","4"
"BL02U00","4"
"WH02M00","4"
"WH02F00","4"
"WH02U00","4"
"G0300","4"
"AM03M00","4"
"AM03F00","4"
"AM03U00","4"
"AS03M00","4"
"AS03F00","4"
"AS03U00","4"
"HI03M00","4"
"HI03F00","4"
"HI03U00","4"
"BL03M00","4"
"BL03F00","4"
"BL03U00","4"
"WH03M00","4"
"WH03F00","4"
"WH03U00","4"
"G0400","4"
"AM04M00","4"
"AM04F00","4"
"AM04U00","4"
"AS04M00","4"
"AS04F00","4"
"AS04U00","4"
"HI04M00","4"
"HI04F00","4"
"HI04U00","4"
"BL04M00","4"
"BL04F00","4"
"BL04U00","4"
"WH04M00","4"
"WH04F00","4"
"WH04U00","4"
"G0500","4"
"AM05M00","4"
"AM05F00","4"
"AM05U00","4"
"AS05M00","4"
"AS05F00","4"
"AS05U00","4"
"HI05M00","4"
"HI05F00","4"
"HI05U00","4"
"BL05M00","4"
"BL05F00","4"
"BL05U00","4"
"WH05M00","4"
"WH05F00","4"
"WH05U00","4"
"G0600","4"
"AM06M00","4"
"AM06F00","4"
"AM06U00","4"
"AS06M00","4"
"AS06F00","4"
"AS06U00","4"
"HI06M00","4"
"HI06F00","4"
"HI06U00","4"
"BL06M00","4"
"BL06F00","4"
"BL06U00","4"
"WH06M00","4"
"WH06F00","4"
"WH06U00","4"
"G0700","4"
"AM07M00","4"
"AM07F00","4"
"AM07U00","4"
"AS07M00","4"
"AS07F00","4"
"AS07U00","4"
"HI07M00","4"
"HI07F00","4"
"HI07U00","4"
"BL07M00","4"
"BL07F00","4"
"BL07U00","4"
"WH07M00","4"
"WH07F00","4"
"WH07U00","4"
"G0800","4"
"AM08M00","4"
"AM08F00","4"
"AM08U00","4"
"AS08M00","4"
"AS08F00","4"
"AS08U00","4"
"HI08M00","4"
"HI08F00","4"
"HI08U00","4"
"BL08M00","4"
"BL08F00","4"
"BL08U00","4"
"WH08M00","4"
"WH08F00","4"
"WH08U00","4"
"G0900","4"
"AM09M00","4"
"AM09F00","4"
"AM09U00","4"
"AS09M00","4"
"AS09F00","4"
"AS09U00","4"
"HI09M00","4"
"HI09F00","4"
"HI09U00","4"
"BL09M00","4"
"BL09F00","4"
"BL09U00","4"
"WH09M00","4"
"WH09F00","4"
"WH09U00","4"
"G1000","4"
"AM10M00","4"
"AM10F00","4"
"AM10U00","4"
"AS10M00","4"
"AS10F00","4"
"AS10U00","4"
"HI10M00","4"
"HI10F00","4"
"HI10U00","4"
"BL10M00","4"
"BL10F00","4"
"BL10U00","4"
"WH10M00","4"
"WH10F00","4"
"WH10U00","4"
"G1100","4"
"AM11M00","4"
"AM11F00","4"
"AM11U00","4"
"AS11M00","4"
"AS11F00","4"
"AS11U00","4"
"HI11M00","4"
"HI11F00","4"
"HI11U00","4"
"BL11M00","4"
"BL11F00","4"
"BL11U00","4"
"WH11M00","4"
"WH11F00","4"
"WH11U00","4"
"G1200","4"
"AM12M00","4"
"AM12F00","4"
"AM12U00","4"
"AS12M00","4"
"AS12F00","4"
"AS12U00","4"
"HI12M00","4"
"HI12F00","4"
"HI12U00","4"
"BL12M00","4"
"BL12F00","4"
"BL12U00","4"
"WH12M00","4"
"WH12F00","4"
"WH12U00","4"
"UG00","4"
"AMUGM00","4"
"AMUGF00","4"
"AMUGU00","4"
"ASUGM00","4"
"ASUGF00","4"
"ASUGU00","4"
"HIUGM00","4"
"HIUGF00","4"
"HIUGU00","4"
"BLUGM00","4"
"BLUGF00","4"
"BLUGU00","4"
"WHUGM00","4"
"WHUGF00","4"
"WHUGU00","4"
"MEMBER00","4"
"AM00","4"
"AMALM00","4"
"AMALF00","4"
"AMALU00","4"
"ASIAN00","4"
"ASALM00","4"
"ASALF00","4"
"ASALU00","4"
"HISP00","4"
"HIALM00","4"
"HIALF00","4"
"HIALU00","4"
"BLACK00","4"
"BLALM00","4"
"BLALF00","4"
"BLALU00","4"
"WHITE00","4"
"WHALM00","4"
"WHALF00","4"
"WHALU00","4"
"TOTETH00","4"
"PUPTCH00","5*"
"TOTGRD00","4"
"ILOCAL98","1"
"IFTE00","1"
"ITITLI00","1"
"ISTITL00","1"
"IMAGNE00","1"
"ICHART00","1"
"IFRELC00","1"
"IREDLC00","1"
"ITOTFR00","1"
"IMIGRN00","1"
"IPK00","1"
"IAMPKM00","1"
"IAMPKF00","1"
"IAMPKU00","1"
"IASPKM00","1"
"IASPKF00","1"
"IASPKU00","1"
"IHIPKM00","1"
"IHIPKF00","1"
"IHIPKU00","1"
"IBLPKM00","1"
"IBLPKF00","1"
"IBLPKU00","1"
"IWHPKM00","1"
"IWHPKF00","1"
"IWHPKU00","1"
"IKG00","1"
"IAMKGM00","1"
"IAMKGF00","1"
"IAMKGU00","1"
"IASKGM00","1"
"IASKGF00","1"
"IASKGU00","1"
"IHIKGM00","1"
"IHIKGF00","1"
"IHIKGU00","1"
"IBLKGM00","1"
"IBLKGF00","1"
"IBLKGU00","1"
"IWHKGM00","1"
"IWHKGF00","1"
"IWHKGU00","1"
"IG0100","1"
"IAM01M00","1"
"IAM01F00","1"
"IAM01U00","1"
"IAS01M00","1"
"IAS01F00","1"
"IAS01U00","1"
"IHI01M00","1"
"IHI01F00","1"
"IHI01U00","1"
"IBL01M00","1"
"IBL01F00","1"
"IBL01U00","1"
"IWH01M00","1"
"IWH01F00","1"
"IWH01U00","1"
"IG0200","1"
"IAM02M00","1"
"IAM02F00","1"
"IAM02U00","1"
"IAS02M00","1"
"IAS02F00","1"
"IAS02U00","1"
"IHI02M00","1"
"IHI02F00","1"
"IHI02U00","1"
"IBL02M00","1"
"IBL02F00","1"
"IBL02U00","1"
"IWH02M00","1"
"IWH02F00","1"
"IWH02U00","1"
"IG0300","1"
"IAM03M00","1"
"IAM03F00","1"
"IAM03U00","1"
"IAS03M00","1"
"IAS03F00","1"
"IAS03U00","1"
"IHI03M00","1"
"IHI03F00","1"
"IHI03U00","1"
"IBL03M00","1"
"IBL03F00","1"
"IBL03U00","1"
"IWH03M00","1"
"IWH03F00","1"
"IWH03U00","1"
"IG0400","1"
"IAM04M00","1"
"IAM04F00","1"
"IAM04U00","1"
"IAS04M00","1"
"IAS04F00","1"
"IAS04U00","1"
"IHI04M00","1"
"IHI04F00","1"
"IHI04U00","1"
"IBL04M00","1"
"IBL04F00","1"
"IBL04U00","1"
"IWH04M00","1"
"IWH04F00","1"
"IWH04U00","1"
"IG0500","1"
"IAM05M00","1"
"IAM05F00","1"
"IAM05U00","1"
"IAS05M00","1"
"IAS05F00","1"
"IAS05U00","1"
"IHI05M00","1"
"IHI05F00","1"
"IHI05U00","1"
"IBL05M00","1"
"IBL05F00","1"
"IBL05U00","1"
"IWH05M00","1"
"IWH05F00","1"
"IWH05U00","1"
"IG0600","1"
"IAM06M00","1"
"IAM06F00","1"
"IAM06U00","1"
"IAS06M00","1"
"IAS06F00","1"
"IAS06U00","1"
"IHI06M00","1"
"IHI06F00","1"
"IHI06U00","1"
"IBL06M00","1"
"IBL06F00","1"
"IBL06U00","1"
"IWH06M00","1"
"IWH06F00","1"
"IWH06U00","1"
"IG0700","1"
"IAM07M00","1"
"IAM07F00","1"
"IAM07U00","1"
"IAS07M00","1"
"IAS07F00","1"
"IAS07U00","1"
"IHI07M00","1"
"IHI07F00","1"
"IHI07U00","1"
"IBL07M00","1"
"IBL07F00","1"
"IBL07U00","1"
"IWH07M00","1"
"IWH07F00","1"
"IWH07U00","1"
"IG0800","1"
"IAM08M00","1"
"IAM08F00","1"
"IAM08U00","1"
"IAS08M00","1"
"IAS08F00","1"
"IAS08U00","1"
"IHI08M00","1"
"IHI08F00","1"
"IHI08U00","1"
"IBL08M00","1"
"IBL08F00","1"
"IBL08U00","1"
"IWH08M00","1"
"IWH08F00","1"
"IWH08U00","1"
"IG0900","1"
"IAM09M00","1"
"IAM09F00","1"
"IAM09U00","1"
"IAS09M00","1"
"IAS09F00","1"
"IAS09U00","1"
"IHI09M00","1"
"IHI09F00","1"
"IHI09U00","1"
"IBL09M00","1"
"IBL09F00","1"
"IBL09U00","1"
"IWH09M00","1"
"IWH09F00","1"
"IWH09U00","1"
"IG1000","1"
"IAM10M00","1"
"IAM10F00","1"
"IAM10U00","1"
"IAS10M00","1"
"IAS10F00","1"
"IAS10U00","1"
"IHI10M00","1"
"IHI10F00","1"
"IHI10U00","1"
"IBL10M00","1"
"IBL10F00","1"
"IBL10U00","1"
"IWH10M00","1"
"IWH10F00","1"
"IWH10U00","1"
"IG1100","1"
"IAM11M00","1"
"IAM11F00","1"
"IAM11U00","1"
"IAS11M00","1"
"IAS11F00","1"
"IAS11U00","1"
"IHI11M00","1"
"IHI11F00","1"
"IHI11U00","1"
"IBL11M00","1"
"IBL11F00","1"
"IBL11U00","1"
"IWH11M00","1"
"IWH11F00","1"
"IWH11U00","1"
"IG1200","1"
"IAM12M00","1"
"IAM12F00","1"
"IAM12U00","1"
"IAS12M00","1"
"IAS12F00","1"
"IAS12U00","1"
"IHI12M00","1"
"IHI12F00","1"
"IHI12U00","1"
"IBL12M00","1"
"IBL12F00","1"
"IBL12U00","1"
"IWH12M00","1"
"IWH12F00","1"
"IWH12U00","1"
"IUG00","1"
"IAMUGM00","1"
"IAMUGF00","1"
"IAMUGU00","1"
"IASUGM00","1"
"IASUGF00","1"
"IASUGU00","1"
"IHIUGM00","1"
"IHIUGF00","1"
"IHIUGU00","1"
"IBLUGM00","1"
"IBLUGF00","1"
"IBLUGU00","1"
"IWHUGM00","1"
"IWHUGF00","1"
"IWHUGU00","1"
"IMEMB00","1"
"IAM00","1"
"IAMALM00","1"
"IAMALF00","1"
"IAMALU00","1"
"IASIAN00","1"
"IASALM00","1"
"IASALF00","1"
"IASALU00","1"
"IHISP00","1"
"IHIALM00","1"
"IHIALF00","1"
"IHIALU00","1"
"IBLACK00","1"
"IBLALM00","1"
"IBLALF00","1"
"IBLALU00","1"
"IWHITE00","1"
"IWHALM00","1"
"IWHALF00","1"
"IWHALU00","1"
"IETH00","1"
"IPUTCH00","1"
"ITOTGR00","1"
